id,date,trial_time,value,x,y,word_one,word_two,trial_number,chunk_number,prolific_id,study_id,session_id
19711,2025-06-05T21:44:49.981Z,2393,39,157,214,Less Good for Safe Signal,More Good for Safe Signal,46,81,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19712,2025-06-05T21:44:50.920Z,939,40,157,214,Less Good for Safe Signal,More Good for Safe Signal,47,76,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19713,2025-06-05T21:44:51.832Z,912,32,157,214,Less Good for Safe Signal,More Good for Safe Signal,48,58,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19714,2025-06-05T21:44:52.699Z,867,49,157,214,Less Good for Safe Signal,More Good for Safe Signal,49,75,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19715,2025-06-05T21:40:27.154Z,3824,51,249,146,Less Good for Background,More Good for Background,18,85,682ee8a59920c227dc1a653a,6841eb3a0ba25ff6e5027164,68420dda5bbc8b9c4367c5c4
19716,2025-06-05T21:44:53.580Z,881,61,157,214,Less Good for Safe Signal,More Good for Safe Signal,50,38,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19717,2025-06-05T21:44:54.402Z,822,54,157,214,Less Good for Safe Signal,More Good for Safe Signal,51,54,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19718,2025-06-05T21:44:55.311Z,909,52,157,214,Less Good for Safe Signal,More Good for Safe Signal,52,88,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19719,2025-06-05T21:44:56.128Z,817,44,157,214,Less Good for Safe Signal,More Good for Safe Signal,53,82,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19720,2025-06-05T21:44:56.975Z,847,54,157,214,Less Good for Safe Signal,More Good for Safe Signal,54,22,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19721,2025-06-05T21:40:31.073Z,4001,5,302,181,Less Good for Safe Signal,More Good for Safe Signal,1,32,682d1874c6ad8415059ffdde,6841eb3a0ba25ff6e5027164,68420e1c79ec1bbd91a06da4
19722,2025-06-05T21:44:57.699Z,724,45,157,214,Less Good for Safe Signal,More Good for Safe Signal,55,74,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19723,2025-06-05T21:44:58.457Z,758,50,157,214,Less Good for Safe Signal,More Good for Safe Signal,56,11,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19724,2025-06-05T21:40:31.402Z,4248,93,249,146,Less Good for Background,More Good for Background,19,53,682ee8a59920c227dc1a653a,6841eb3a0ba25ff6e5027164,68420dda5bbc8b9c4367c5c4
19725,2025-06-05T21:44:59.305Z,848,46,157,214,Less Good for Safe Signal,More Good for Safe Signal,57,18,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19726,2025-06-05T21:40:33.898Z,2496,74,249,146,Less Good for Background,More Good for Background,20,89,682ee8a59920c227dc1a653a,6841eb3a0ba25ff6e5027164,68420dda5bbc8b9c4367c5c4
19727,2025-06-05T21:45:00.145Z,840,54,157,214,Less Good for Safe Signal,More Good for Safe Signal,58,9,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19728,2025-06-05T21:45:00.920Z,775,44,157,214,Less Good for Safe Signal,More Good for Safe Signal,59,70,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19729,2025-06-05T21:40:35.528Z,4455,10,302,181,Less Good for Safe Signal,More Good for Safe Signal,2,12,682d1874c6ad8415059ffdde,6841eb3a0ba25ff6e5027164,68420e1c79ec1bbd91a06da4
19730,2025-06-05T21:45:01.793Z,873,52,157,214,Less Good for Safe Signal,More Good for Safe Signal,60,25,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19731,2025-06-05T21:40:36.254Z,2356,72,249,146,Less Good for Background,More Good for Background,21,46,682ee8a59920c227dc1a653a,6841eb3a0ba25ff6e5027164,68420dda5bbc8b9c4367c5c4
19732,2025-06-05T21:45:02.561Z,768,43,157,214,Less Good for Safe Signal,More Good for Safe Signal,61,3,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19733,2025-06-05T21:45:03.372Z,811,50,157,214,Less Good for Safe Signal,More Good for Safe Signal,62,53,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19734,2025-06-05T21:40:38.291Z,2037,50,249,146,Less Good for Background,More Good for Background,22,30,682ee8a59920c227dc1a653a,6841eb3a0ba25ff6e5027164,68420dda5bbc8b9c4367c5c4
19735,2025-06-05T21:40:39.920Z,4392,78,302,181,Less Good for Safe Signal,More Good for Safe Signal,3,27,682d1874c6ad8415059ffdde,6841eb3a0ba25ff6e5027164,68420e1c79ec1bbd91a06da4
19736,2025-06-05T21:40:42.244Z,3953,9,249,146,Less Good for Background,More Good for Background,23,27,682ee8a59920c227dc1a653a,6841eb3a0ba25ff6e5027164,68420dda5bbc8b9c4367c5c4
19737,2025-06-05T21:40:42.832Z,2912,8,302,181,Less Good for Safe Signal,More Good for Safe Signal,4,72,682d1874c6ad8415059ffdde,6841eb3a0ba25ff6e5027164,68420e1c79ec1bbd91a06da4
19738,2025-06-05T21:40:42.920Z,3192,72,81,190,Less Good for Safe Signal,More Good for Safe Signal,1,71,683b2cc920776f3cb094bee5,6841eb3a0ba25ff6e5027164,68420e1d27e432fcd3600307
19739,2025-06-05T21:40:45.472Z,2552,71,81,190,Less Good for Safe Signal,More Good for Safe Signal,2,58,683b2cc920776f3cb094bee5,6841eb3a0ba25ff6e5027164,68420e1d27e432fcd3600307
19740,2025-06-05T21:40:47.184Z,1712,87,81,190,Less Good for Safe Signal,More Good for Safe Signal,3,62,683b2cc920776f3cb094bee5,6841eb3a0ba25ff6e5027164,68420e1d27e432fcd3600307
19741,2025-06-05T21:40:47.122Z,4878,79,249,146,Less Good for Background,More Good for Background,24,29,682ee8a59920c227dc1a653a,6841eb3a0ba25ff6e5027164,68420dda5bbc8b9c4367c5c4
19742,2025-06-05T21:40:48.656Z,1472,61,81,190,Less Good for Safe Signal,More Good for Safe Signal,4,20,683b2cc920776f3cb094bee5,6841eb3a0ba25ff6e5027164,68420e1d27e432fcd3600307
19743,2025-06-05T21:40:49.104Z,6272,6,302,181,Less Good for Safe Signal,More Good for Safe Signal,5,59,682d1874c6ad8415059ffdde,6841eb3a0ba25ff6e5027164,68420e1c79ec1bbd91a06da4
19744,2025-06-05T21:40:50.229Z,2852,0,312,86,Less Good for Safe Signal,More Good for Safe Signal,1,48,6689ea627c15ef8634f1d3af,6841eb3a0ba25ff6e5027164,68420e53e3a32924a56f0270
19745,2025-06-05T21:40:50.034Z,2727,98,58,77,Less Good for Safe Signal,More Good for Safe Signal,1,46,682fa654db8957ea6ac0d1b9,6841eb3a0ba25ff6e5027164,68420e6222db2f8dafb9c3ec
19746,2025-06-05T21:40:50.120Z,1464,70,81,190,Less Good for Safe Signal,More Good for Safe Signal,5,85,683b2cc920776f3cb094bee5,6841eb3a0ba25ff6e5027164,68420e1d27e432fcd3600307
19747,2025-06-05T21:40:51.671Z,1637,2,58,77,Less Good for Safe Signal,More Good for Safe Signal,2,69,682fa654db8957ea6ac0d1b9,6841eb3a0ba25ff6e5027164,68420e6222db2f8dafb9c3ec
19748,2025-06-05T21:40:51.791Z,1671,63,81,190,Less Good for Safe Signal,More Good for Safe Signal,6,79,683b2cc920776f3cb094bee5,6841eb3a0ba25ff6e5027164,68420e1d27e432fcd3600307
19749,2025-06-05T21:40:52.958Z,1287,96,58,77,Less Good for Safe Signal,More Good for Safe Signal,3,48,682fa654db8957ea6ac0d1b9,6841eb3a0ba25ff6e5027164,68420e6222db2f8dafb9c3ec
19750,2025-06-05T21:40:54.133Z,3904,0,312,86,Less Good for Safe Signal,More Good for Safe Signal,2,39,6689ea627c15ef8634f1d3af,6841eb3a0ba25ff6e5027164,68420e53e3a32924a56f0270
19751,2025-06-05T21:40:54.116Z,1158,91,58,77,Less Good for Safe Signal,More Good for Safe Signal,4,24,682fa654db8957ea6ac0d1b9,6841eb3a0ba25ff6e5027164,68420e6222db2f8dafb9c3ec
19752,2025-06-05T21:45:20.617Z,17245,34,157,214,Less Good for Safe Signal,More Good for Safe Signal,63,0,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19753,2025-06-05T21:40:55.269Z,1153,96,58,77,Less Good for Safe Signal,More Good for Safe Signal,5,51,682fa654db8957ea6ac0d1b9,6841eb3a0ba25ff6e5027164,68420e6222db2f8dafb9c3ec
19754,2025-06-05T21:45:21.493Z,876,44,157,214,Less Good for Safe Signal,More Good for Safe Signal,64,89,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19755,2025-06-05T21:45:22.244Z,751,39,157,214,Less Good for Safe Signal,More Good for Safe Signal,65,46,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19756,2025-06-05T21:40:55.466Z,8344,50,249,146,Less Good for Background,More Good for Background,25,74,682ee8a59920c227dc1a653a,6841eb3a0ba25ff6e5027164,68420dda5bbc8b9c4367c5c4
19757,2025-06-05T21:40:56.811Z,1542,96,58,77,Less Good for Safe Signal,More Good for Safe Signal,6,5,682fa654db8957ea6ac0d1b9,6841eb3a0ba25ff6e5027164,68420e6222db2f8dafb9c3ec
19758,2025-06-05T21:40:53.536Z,1745,77,81,190,Less Good for Safe Signal,More Good for Safe Signal,7,11,683b2cc920776f3cb094bee5,6841eb3a0ba25ff6e5027164,68420e1d27e432fcd3600307
19759,2025-06-05T21:40:56.760Z,1360,83,81,190,Less Good for Safe Signal,More Good for Safe Signal,9,1,683b2cc920776f3cb094bee5,6841eb3a0ba25ff6e5027164,68420e1d27e432fcd3600307
19760,2025-06-05T21:40:55.400Z,1864,70,81,190,Less Good for Safe Signal,More Good for Safe Signal,8,76,683b2cc920776f3cb094bee5,6841eb3a0ba25ff6e5027164,68420e1d27e432fcd3600307
19761,2025-06-05T21:40:56.584Z,7480,77,302,181,Less Good for Safe Signal,More Good for Safe Signal,6,20,682d1874c6ad8415059ffdde,6841eb3a0ba25ff6e5027164,68420e1c79ec1bbd91a06da4
19762,2025-06-05T21:45:22.966Z,722,39,157,214,Less Good for Safe Signal,More Good for Safe Signal,66,7,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19763,2025-06-05T21:40:56.497Z,4312,50,77,151,Less Good for Background,More Good for Background,1,69,6628591817056f60a12cb03b,6841eb3a0ba25ff6e5027164,68420e406777d62a585f4eea
19764,2025-06-05T21:40:58.179Z,4046,4,312,86,Less Good for Safe Signal,More Good for Safe Signal,3,7,6689ea627c15ef8634f1d3af,6841eb3a0ba25ff6e5027164,68420e53e3a32924a56f0270
19765,2025-06-05T21:45:23.697Z,731,48,157,214,Less Good for Safe Signal,More Good for Safe Signal,67,5,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19766,2025-06-05T21:40:58.386Z,6414,68,2,140,Less Good for Safe Signal,More Good for Safe Signal,1,75,5bc1408d5a09ea00012e3cd8,6841eb3a0ba25ff6e5027164,68420e4d4097ee2564cc6131
19767,2025-06-05T21:40:57.890Z,2424,48,249,146,Less Good for Background,More Good for Background,26,6,682ee8a59920c227dc1a653a,6841eb3a0ba25ff6e5027164,68420dda5bbc8b9c4367c5c4
19768,2025-06-05T21:40:58.283Z,1472,98,58,77,Less Good for Safe Signal,More Good for Safe Signal,7,1,682fa654db8957ea6ac0d1b9,6841eb3a0ba25ff6e5027164,68420e6222db2f8dafb9c3ec
19769,2025-06-05T21:40:58.495Z,1735,78,81,190,Less Good for Safe Signal,More Good for Safe Signal,10,74,683b2cc920776f3cb094bee5,6841eb3a0ba25ff6e5027164,68420e1d27e432fcd3600307
19770,2025-06-05T21:45:24.401Z,704,65,157,214,Less Good for Safe Signal,More Good for Safe Signal,68,31,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19771,2025-06-05T21:45:25.140Z,739,52,157,214,Less Good for Safe Signal,More Good for Safe Signal,69,30,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19772,2025-06-05T21:40:58.638Z,2141,83,77,151,Less Good for Background,More Good for Background,2,74,6628591817056f60a12cb03b,6841eb3a0ba25ff6e5027164,68420e406777d62a585f4eea
19773,2025-06-05T21:41:00.179Z,2000,0,312,86,Less Good for Safe Signal,More Good for Safe Signal,4,57,6689ea627c15ef8634f1d3af,6841eb3a0ba25ff6e5027164,68420e53e3a32924a56f0270
19774,2025-06-05T21:45:25.911Z,771,36,157,214,Less Good for Safe Signal,More Good for Safe Signal,70,77,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19775,2025-06-05T21:40:59.930Z,2040,69,249,146,Less Good for Background,More Good for Background,27,31,682ee8a59920c227dc1a653a,6841eb3a0ba25ff6e5027164,68420dda5bbc8b9c4367c5c4
19776,2025-06-05T21:41:01.386Z,3000,0,2,140,Less Good for Safe Signal,More Good for Safe Signal,2,9,5bc1408d5a09ea00012e3cd8,6841eb3a0ba25ff6e5027164,68420e4d4097ee2564cc6131
19777,2025-06-05T21:45:26.702Z,791,60,157,214,Less Good for Safe Signal,More Good for Safe Signal,71,19,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19778,2025-06-05T21:41:00.925Z,2642,92,58,77,Less Good for Safe Signal,More Good for Safe Signal,8,34,682fa654db8957ea6ac0d1b9,6841eb3a0ba25ff6e5027164,68420e6222db2f8dafb9c3ec
19779,2025-06-05T21:45:27.467Z,765,42,157,214,Less Good for Safe Signal,More Good for Safe Signal,72,35,6837c555729862666f7321d8,6841eb3a0ba25ff6e5027164,68420deda05632654fcf5d2a
19780,2025-06-05T21:41:00.742Z,2104,74,77,151,Less Good for Background,More Good for Background,3,89,6628591817056f60a12cb03b,6841eb3a0ba25ff6e5027164,68420e406777d62a585f4eea
19781,2025-06-05T21:41:00.047Z,1552,80,81,190,Less Good for Safe Signal,More Good for Safe Signal,11,34,683b2cc920776f3cb094bee5,6841eb3a0ba25ff6e5027164,68420e1d27e432fcd3600307
19782,2025-06-05T21:41:01.456Z,4872,72,302,181,Less Good for Safe Signal,More Good for Safe Signal,7,30,682d1874c6ad8415059ffdde,6841eb3a0ba25ff6e5027164,68420e1c79ec1bbd91a06da4
19783,2025-06-05T21:41:02.601Z,2422,0,312,86,Less Good for Safe Signal,More Good for Safe Signal,5,59,6689ea627c15ef8634f1d3af,6841eb3a0ba25ff6e5027164,68420e53e3a32924a56f0270
